dataset,img_name,num_obj_anno,format,mode,format_mode,width,height,aspect_ratio,aspect_ratio_max
train,batch_15_000003.jpg,2,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_15_000017.jpg,3,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_7_000085.JPG,20,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_8_000033.jpg,6,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000095.jpg,8,jpg,RGB,jpg_RGB,5312,2988,1.7777777777777777,1.7777777777777777
train,batch_7_000091.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_8_000027.jpg,5,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000111.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000105.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000042.jpg,1,jpg,RGB,jpg_RGB,4618,3463,1.3335258446433729,1.3335258446433729
train,batch_11_000056.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_7_000052.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_5_000018.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000008.jpg,2,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_5_000024.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000020.jpg,2,jpg,RGB,jpg_RGB,4208,2368,1.777027027027027,1.777027027027027
train,batch_13_000034.jpg,2,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_5_000030.JPG,17,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000065.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_3_IMG_5058.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000071.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000132.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_1_000059.jpg,4,jpg,RGB,jpg_RGB,1537,2049,0.7501220107369448,1.3331164606376058
train,batch_3_IMG_5064.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_7_000126.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_9_000077.jpg,1,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_9_000063.jpg,3,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_2_000043.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_14_000047.jpg,3,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_14_000053.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_2_000057.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_6_000002.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_10_000006.jpg,4,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_10_000012.jpg,1,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_2_000080.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000088.jpg,9,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_14_000084.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_14_000090.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_2_000094.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_14_000091.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_2_000095.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_9_000089.jpg,2,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_2_000081.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_14_000085.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_10_000013.jpg,2,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_6_000017.JPG,6,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_6_000003.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_10_000007.jpg,2,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_2_000056.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_2_000042.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_14_000046.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_9_000062.jpg,2,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000076.jpg,2,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_3_IMG_5065.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_7_000127.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000058.jpg,3,jpg,RGB,jpg_RGB,1537,2049,0.7501220107369448,1.3331164606376058
train,batch_7_000133.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_1_000070.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000064.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000035.jpg,2,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_5_000031.JPG,4,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_5_000025.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000009.jpg,6,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_5_000019.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000057.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_7_000053.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_7_000047.JPG,5,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000043.jpg,1,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_1_000104.JPG,3,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_1_000110.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000094.jpg,2,jpg,RGB,jpg_RGB,5312,2988,1.7777777777777777,1.7777777777777777
train,batch_8_000026.jpg,3,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000090.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_8_000032.jpg,1,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_7_000084.JPG,5,JPG,RGB,JPG_RGB,2448,2448,1.0,1.0
train,batch_11_000080.jpg,2,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_15_000016.jpg,1,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_15_000002.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_4_000049.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_4964.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_12_000059.jpg,6,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_12_000071.jpg,1,jpg,RGB,jpg_RGB,2016,1512,1.3333333333333333,1.3333333333333333
train,batch_4_000061.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_12_000065.jpg,1,jpg,RGB,jpg_RGB,2368,4208,0.5627376425855514,1.777027027027027
train,batch_3_IMG_4941.JPG,17,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_12_000068.jpg,1,jpg,RGB,jpg_RGB,2368,4208,0.5627376425855514,1.777027027027027
train,batch_12_000040.jpg,1,jpg,RGB,jpg_RGB,5312,2988,1.7777777777777777,1.7777777777777777
train,batch_4_000050.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_4969.JPG,13,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_12_000054.jpg,1,jpg,RGB,jpg_RGB,5312,2988,1.7777777777777777,1.7777777777777777
train,batch_3_IMG_4996.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_12_000083.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_4_000087.JPG,3,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_4_000093.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_12_000097.jpg,2,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_8_000017.jpg,2,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_8_000003.jpg,1,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_11_000099.jpg,2,jpg,RGB,jpg_RGB,5312,2988,1.7777777777777777,1.7777777777777777
train,batch_7_000089.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_11_000066.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_7_000062.JPG,12,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000076.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000072.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_1_000121.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000004.jpg,2,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_5_000000.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000010.jpg,2,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_13_000038.jpg,1,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_1_000082.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_5_000028.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000096.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_5054.JPG,4,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000102.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_1_000069.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_5040.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_5068.JPG,7,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_1_000055.jpg,1,jpg,RGB,jpg_RGB,1537,2049,0.7501220107369448,1.3331164606376058
train,batch_14_000063.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_2_000067.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_2_000073.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_14_000077.jpg,2,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_9_000053.jpg,11,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_9_000047.jpg,2,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_10_000022.jpg,4,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_2_000098.JPG,8,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000090.jpg,5,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_6_000026.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000084.jpg,8,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_6_000032.JPG,4,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_14_000088.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_10_000036.jpg,15,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_9_000085.jpg,5,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_10_000037.jpg,5,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_14_000089.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_10_000023.jpg,1,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_6_000027.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_9_000091.jpg,1,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_2_000099.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000046.jpg,2,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000052.jpg,2,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_2_000072.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_14_000076.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_14_000062.jpg,2,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_1_000054.jpg,4,jpg,RGB,jpg_RGB,1537,2049,0.7501220107369448,1.3331164606376058
train,batch_1_000040.jpg,2,jpg,RGB,jpg_RGB,2049,1537,1.3331164606376058,1.3331164606376058
train,batch_1_000068.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000103.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_3_IMG_5041.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_5055.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_5_000029.JPG,4,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000039.jpg,2,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_1_000083.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_5_000015.JPG,13,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000011.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_13_000005.jpg,5,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_5_000001.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000120.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000077.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000073.jpg,2,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_11_000067.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_7_000063.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_1_000108.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000088.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_15_000032.jpg,4,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_11_000098.jpg,2,jpg,RGB,jpg_RGB,5312,2988,1.7777777777777777,1.7777777777777777
train,batch_15_000026.jpg,2,jpg,RGB,jpg_RGB,1536,2048,0.75,1.3333333333333333
train,batch_8_000002.jpg,2,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_8_000016.jpg,4,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_4_000092.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_12_000096.jpg,1,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_12_000082.jpg,1,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_4_000086.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_4997.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_4_000051.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_12_000055.jpg,3,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_12_000041.jpg,2,jpg,RGB,jpg_RGB,5312,2988,1.7777777777777777,1.7777777777777777
train,batch_4_000045.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_12_000069.jpg,1,jpg,RGB,jpg_RGB,2368,4208,0.5627376425855514,1.777027027027027
train,batch_4_000079.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_12_000057.jpg,9,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_4_000053.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_12_000043.jpg,8,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_12_000094.jpg,4,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_4_000084.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_12_000080.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_8_000000.jpg,2,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_8_000014.jpg,20,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_15_000018.jpg,2,jpg,RGB,jpg_RGB,1536,2048,0.75,1.3333333333333333
train,batch_15_000030.jpg,2,jpg,RGB,jpg_RGB,1536,2048,0.75,1.3333333333333333
train,batch_8_000028.jpg,12,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_15_000024.jpg,9,jpg,RGB,jpg_RGB,1536,2048,0.75,1.3333333333333333
train,batch_11_000071.jpg,6,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_7_000075.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_11_000065.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_1_000122.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000049.JPG,23,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000059.jpg,3,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_13_000013.jpg,6,jpg,RGB,jpg_RGB,4208,2368,1.777027027027027,1.777027027027027
train,batch_5_000017.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000007.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_1_000095.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000081.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_5043.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000101.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_3_IMG_5057.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000056.jpg,1,jpg,RGB,jpg_RGB,1537,2049,0.7501220107369448,1.3331164606376058
train,batch_7_000129.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_1_000042.jpg,2,jpg,RGB,jpg_RGB,2049,1537,1.3331164606376058,1.3331164606376058
train,batch_9_000078.jpg,3,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_2_000070.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_2_000064.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_14_000060.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_14_000048.jpg,2,jpg,RGB,jpg_RGB,842,474,1.7763713080168777,1.7763713080168777
train,batch_9_000044.jpg,1,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000050.jpg,4,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_2_000058.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_10_000009.jpg,2,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_6_000019.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_10_000035.jpg,16,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_9_000087.jpg,3,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_6_000031.JPG,7,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000093.jpg,3,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_6_000025.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_10_000021.jpg,7,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_6_000024.JPG,3,JPG,RGB,JPG_RGB,2624,1968,1.3333333333333333,1.3333333333333333
train,batch_9_000092.jpg,1,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_10_000020.jpg,11,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_10_000034.jpg,21,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_9_000086.jpg,9,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_6_000018.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_10_000008.jpg,3,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_2_000059.JPG,4,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000051.jpg,4,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_9_000045.jpg,1,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_2_000065.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_14_000061.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_14_000075.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_9_000079.jpg,2,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_1_000043.jpg,1,jpg,RGB,jpg_RGB,2049,1537,1.3331164606376058,1.3331164606376058
train,batch_7_000128.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_7_000114.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_3_IMG_5056.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_5042.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000100.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_1_000094.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_5_000002.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000006.jpg,1,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_13_000012.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_5_000016.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000058.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_7_000048.JPG,4,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000060.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000064.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_11_000070.jpg,2,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_8_000029.jpg,7,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_15_000025.jpg,4,jpg,RGB,jpg_RGB,1536,2048,0.75,1.3333333333333333
train,batch_15_000031.jpg,4,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_8_000015.jpg,3,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_15_000019.jpg,11,jpg,RGB,jpg_RGB,2048,1536,1.3333333333333333,1.3333333333333333
train,batch_4_000085.JPG,3,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_12_000081.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
